20001228	1900.53	10868.76	6223.2
20001229	1926.83	10786.85	6222.5
20010102	1896.28	10646.15	6174.7
20010103	1861.52	10945.75	6039.9
20010104	1920.75	10912.41	6185.6
20010105	1974.82	10662.01	6198.1
20010108	1951.2	10621.35	6149.6
20010109	1968.07	10572.55	6088.1
20010110	1969.91	10604.27	6060.6
20010111	1915.02	10609.55	6114.9
20010112	1919.82	10525.38	6165.5
20010115	1929.44	10525.38	6170.3
20010116	1916.02	10652.66	6083.3
20010117	1907.18	10584.34	6197.4
20010118	1887.59	10678.28	6209.9
20010119	1906.89	10587.59	6209.3
20010122	1910.98	10578.24	6232
20010123	1914.2	10649.81	6214.7
20010124	1910.045	10646.97	6264.4
20010125	1907.9675	10729.52	6255.6
20010126	1905.89	10659.98	6294.3
20010129	1932.05	10702.19	6317
20010130	1961.52	10881.2	6334.5
20010131	1991.29	10887.36	6297.5
20010201	1982.38	10983.62	6251.8
20010202	1976.6	10864.1	6256.4
20010205	1953.39	10965.85	6269.2
20010206	1947.77	10957.42	6293.4
20010207	1942.65	10946.72	6225.6
20010208	1982.34	10880.55	6206.1
20010209	1973.37	10781.45	6164.3
20010212	1990.18	10946.77	6241.4
20010213	1988.79	10903.32	6228.5
20010214	1966.1	10795.41	6176.2
20010215	1975.55	10891.02	6197.9
20010216	1971.56	10799.82	6088.3
20010219	1948.01	10799.82	6094
20010220	1976.13	10730.88	5980.1
20010221	1961.22	10526.58	5972.4
20010222	1944.62	10526.81	6003.1
20010223	1946.86	10441.9	5943.7
20010226	1960.31	10642.53	5916.7
20010227	1937.14	10636.88	5941.2
20010228	1947.4	10495.28	5917.9
20010301	1911.77	10450.14	5908.6
20010302	1907.24	10466.31	5858.6
20010305	1900.06	10562.3	5931.3
20010306	1905.4	10591.22	6012
20010307	1910.74	10729.6	6001.8
20010308	1905.17	10858.25	6003.2
20010309	1898.32	10644.62	5917.3
20010312	1849.84	10208.25	5826.5
20010313	1797.97	10290.8	5720.7
20010314	1792.18	9973.46	5625.9
20010315	1793.84	10031.28	5729.2
20010316	1772.1	9823.41	5562.8
20010319	1722.15	9959.11	5551.6
20010320	1731.7	9720.76	5646.8
20010321	1728	9487	5540.7
20010322	1683.52	9389.48	5314.8
20010323	1715.31	9504.78	5402.3
20010326	1718.19	9687.53	5576.6
20010327	1679.39	9947.54	5728.1
20010328	1654.32	9785.35	5614
20010329	1628.03	9799.06	5588.4
20010330	1674.19	9878.78	5633.7
20010402	1648.9	9777.93	5618.5
20010403	1644.11	9485.71	5463.1
20010404	1621.99	9515.42	5535.7
20010405	1676.88	9918.05	5621.8
20010406	1670.18	9791.09	5601.5
20010409	1594.95	9845.15	5663.3
20010410	1605.12	10102.74	5803
20010411	1616.2	10013.47	5788.1
20010412	1592.58	10126.94	5766.6
20010413	1593.225	10126.94	5763.85
20010416	1593.87	10158.56	5763.85
20010417	1566.73	10216.73	5761.1
20010418	1605.98	10615.83	5890.2
20010419	1645.94	10693.71	5871.6
20010420	1656.19	10579.85	5879.8
20010423	1684.9	10532.23	5871.3
20010424	1686.14	10454.34	5840.3
20010425	1670.83	10625.2	5827.5
20010426	1670.07	10692.35	5868.3
20010427	1686.45	10810.05	5951.4
20010430	1722.72	10734.97	5966.9
20010501	1730.19	10898.34	5928
20010502	1737.66	10876.68	5904.2
20010503	1734.23	10796.65	5765.8
20010504	1714.84	10951.24	5870.3
20010507	1708.41	10935.17	5878.35
20010508	1701.98	10883.51	5886.4
20010509	1682.34	10866.98	5893.7
20010510	1688.9	10910.44	5964
20010511	1703.35	10821.31	5896.8
20010514	1680.07	10877.33	5690.5
20010515	1690.63	10872.97	5842.9
20010516	1656.73	11215.92	5884
20010517	1681.97	11248.58	5904.5
20010518	1662.64	11301.74	5915
20010521	1666.69	11337.92	5941.6
20010522	1682.3	11257.24	5976.6
20010523	1686.96	11105.51	5897.4
20010524	1692.38	11122.42	5915.9
20010525	1687.75	11005.37	5889.8
20010528	1676.55	11005.37	5876.85
20010529	1682.25	11039.14	5863.9
20010530	1662.74	10872.64	5796.9
20010531	1657.05	10911.94	5796.1
20010601	1649.78	10990.41	5809.6
20010604	1666.12	11061.52	5856.5
20010605	1674.62	11175.84	5922.5
20010606	1679.13	11070.24	5901.5
20010607	1683.77	11090.74	5948.3
20010608	1707.46	10977	5950.6
20010611	1685.98	10922.09	5860.5
20010612	1678.38	10948.38	5804
20010613	1696	10871.62	5820.2
20010614	1689.5	10690.13	5752.5
20010615	1706.1	10623.64	5723
20010618	1713.72	10645.38	5671.6
